source_text_to_be_translated,user_free_translation_time_taken,user_mcq_translation_time_taken,accuracy_mcq,accuracy_free
v blízkosti,14.461538461538462,6.384615384615385,53.84615384615385,69.23076923076923
v důsledku,18.61111111111111,6.277777777777778,33.333333333333336,5.555555555555555
v jádru,9.894736842105264,5.0,68.42105263157895,0.0
v každém případě,13.105263157894736,4.631578947368421,78.94736842105263,10.526315789473683
v odpověď,11.578947368421053,4.684210526315789,84.21052631578948,31.57894736842105
v platnost,19.53846153846154,6.576923076923077,61.53846153846154,3.8461538461538463
v podstatě,14.631578947368421,4.473684210526316,73.6842105263158,5.263157894736842
v tom okamžiku,12.736842105263158,4.7894736842105265,26.31578947368421,15.789473684210526
ve formě,14.5,4.961538461538462,65.38461538461539,73.07692307692307
všeho všudy,12.75,6.041666666666667,62.5,0.0
w bok,14.117647058823529,4.588235294117647,52.94117647058823,52.94117647058824
w dodatku,10.772727272727273,5.045454545454546,36.36363636363637,40.909090909090914
w gruncie,24.6,5.666666666666667,80.0,26.666666666666668
w każdym razie,15.857142857142858,5.642857142857143,42.857142857142854,7.142857142857143
w końcu,15.08695652173913,6.304347826086956,78.26086956521739,56.52173913043478
w odpowiedzi,14.882352941176471,5.882352941176471,70.58823529411765,23.52941176470588
w postaci,20.73913043478261,6.434782608695652,82.6086956521739,13.043478260869565
w rezultacie czego,13.333333333333334,5.266666666666667,6.666666666666667,66.66666666666666
w rzeczywistości,21.6875,5.625,37.5,6.25
w taki oto sposób,22.4,5.0,46.666666666666664,26.666666666666668
w tym,15.08695652173913,5.086956521739131,26.08695652173913,4.3478260869565215
więc jednak,14.136363636363637,7.090909090909091,45.45454545454545,0.0
wszystko jedno,22.705882352941178,7.705882352941177,64.70588235294117,11.76470588235294
wygląda na to,17.466666666666665,5.0,73.33333333333333,13.333333333333334
z tego że,13.652173913043478,5.3478260869565215,34.78260869565217,4.3478260869565215
z toho,16.2,5.266666666666667,26.666666666666668,13.333333333333334
za účelem,18.076923076923077,5.076923076923077,80.76923076923077,11.538461538461538
zanim,11.043478260869565,5.086956521739131,34.78260869565217,0.0
úplně jedno,14.526315789473685,6.894736842105263,57.89473684210526,5.263157894736842
či co,12.416666666666666,6.041666666666667,41.666666666666664,33.33333333333333
čím více,13.466666666666667,5.6,46.666666666666664,20.0
а то й,10.666666666666666,4.285714285714286,85.71428571428571,38.095238095238095
а то і,12.5,4.055555555555555,100.0,55.55555555555556
ад таго што,11.11111111111111,7.277777777777778,94.44444444444444,72.22222222222221
адным словам,11.458333333333334,5.375,83.33333333333333,79.16666666666666
аж до,14.583333333333334,5.416666666666667,91.66666666666667,41.66666666666667
але ж,9.857142857142858,5.571428571428571,47.61904761904762,14.285714285714286
але не,10.277777777777779,5.222222222222222,94.44444444444444,16.666666666666664
амаль што,11.5,5.75,75.0,16.666666666666664
без друго,23.391304347826086,6.478260869565218,34.78260869565217,0.0
в будь-якому випадку,21.266666666666666,8.8,60.0,40.0
в края на,16.75,6.0625,62.5,6.25
в отговор,13.764705882352942,5.117647058823529,100.0,17.647058823529413
в резултат,13.88888888888889,3.8333333333333335,94.44444444444444,83.33333333333334
в результаті,11.125,4.0,100.0,87.5
в същност,10.12,3.72,80.0,72.0
в това число,22.375,6.25,83.33333333333333,50.0
в тому числі,11.238095238095237,4.809523809523809,95.23809523809524,66.66666666666666
в істоті,14.666666666666666,4.466666666666667,66.66666666666667,46.666666666666664
все едно,14.764705882352942,5.647058823529412,82.3529411764706,29.411764705882355
все ж,18.7,4.65,90.0,65.0
все одно,19.647058823529413,4.176470588235294,82.3529411764706,35.294117647058826
все пак,26.217391304347824,8.434782608695652,82.6086956521739,4.3478260869565215
встрани,11.294117647058824,6.176470588235294,64.70588235294117,17.647058823529413
във вид на,16.25,5.875,68.75,12.5
във всеки случай,11.115384615384615,6.538461538461538,69.23076923076923,26.923076923076923
въпреки че,19.8125,7.0,56.25,37.5
від того що,10.0,5.909090909090909,72.72727272727273,36.36363636363637
да гэтай пары,11.96551724137931,5.241379310344827,31.03448275862069,68.96551724137932
дето се вика,14.2,5.84,72.0,0.0
дзеля бога,10.916666666666666,4.666666666666667,91.66666666666667,4.166666666666666
до сих пір,12.125,5.5625,93.75,87.5
добре де,17.217391304347824,6.304347826086956,8.695652173913043,0.0
досега,16.11764705882353,4.9411764705882355,82.3529411764706,47.05882352941176
ды годзе,9.583333333333334,5.083333333333333,75.0,0.0
ды зусім,16.666666666666668,6.111111111111111,38.888888888888886,0.0
едва ли не,16.73913043478261,7.739130434782608,73.91304347826087,56.52173913043478
з боку,17.0,5.238095238095238,61.904761904761905,57.142857142857146
з нагоды,24.05,5.35,90.0,15.0
з огляду на,16.75,4.916666666666667,16.666666666666668,8.333333333333332
з приводу,14.25,4.75,75.0,8.333333333333332
з улікам,21.894736842105264,5.2105263157894735,89.47368421052632,31.57894736842105
з урахуванням,22.583333333333332,6.583333333333333,75.0,0.0
за бога,10.84,4.88,76.0,0.0
за його думкою,14.4375,4.5,93.75,50.0
за кошт,12.736842105263158,4.157894736842105,94.73684210526316,36.84210526315789
за рахунок,18.0,5.833333333333333,50.0,0.0
за сметка на,20.125,6.1875,68.75,18.75
за чутками,26.75,5.6875,75.0,12.5
именно че,19.52173913043478,5.391304347826087,86.95652173913044,30.434782608695656
как ли пък не,16.217391304347824,6.391304347826087,82.6086956521739,21.73913043478261
както е известно,11.64,4.92,72.0,72.0
камо ли,19.0,8.347826086956522,52.17391304347826,0.0
колкото повече,24.333333333333332,7.541666666666667,91.66666666666667,4.166666666666666
ледзьве не,12.833333333333334,4.5,58.333333333333336,16.666666666666664
ли е,13.391304347826088,6.695652173913044,30.434782608695652,0.0
мiж iншым,19.541666666666668,7.416666666666667,100.0,45.833333333333336
макар и,26.25,6.5,79.16666666666667,8.333333333333332
мало не,17.55,5.9,45.0,0.0
между другото,12.576923076923077,4.576923076923077,69.23076923076923,46.15384615384615
може да се каже,16.153846153846153,5.576923076923077,73.07692307692308,11.538461538461538
можна сказати,12.466666666666667,4.8,93.33333333333333,80.0
можна сказаць,11.416666666666666,4.083333333333333,95.83333333333333,79.16666666666666
мяркуючы па ўсім,17.75,6.333333333333333,79.16666666666667,20.833333333333336
між іншим,15.133333333333333,5.466666666666667,73.33333333333333,46.666666666666664
на света,11.11111111111111,4.333333333333333,72.22222222222223,77.77777777777779
на свеце,9.689655172413794,3.9655172413793105,93.10344827586206,79.3103448275862
на світі,15.125,4.5,93.75,87.5
на себе,11.9375,3.4375,87.5,68.75
на себе си,13.764705882352942,5.647058823529412,70.58823529411765,5.88235294117647
на сябе,12.96551724137931,5.068965517241379,68.96551724137932,51.724137931034484
на яго думку,15.708333333333334,5.125,95.83333333333333,41.66666666666667
най-малкото,16.90909090909091,5.090909090909091,36.36363636363637,4.545454545454546
не веднъж,22.235294117647058,7.411764705882353,52.94117647058823,0.0
не раз,20.29787234042553,5.723404255319149,97.87234042553192,68.08510638297872
не те що,13.25,5.25,85.0,70.0
не тое што,10.416666666666666,4.583333333333333,83.33333333333333,50.0
не інакше як,15.6,4.25,85.0,50.0
недалека ад,14.1,4.6,95.0,75.0
недалече от,12.0625,4.9375,81.25,62.5
неподалік від,16.416666666666668,6.583333333333333,83.33333333333333,50.0
нищо подобно,19.652173913043477,5.6521739130434785,95.65217391304348,65.21739130434783
ну гаразд,16.45,6.8,70.0,25.0
нягледзячы на,18.095238095238095,6.095238095238095,80.95238095238095,66.66666666666666
няйначай як,11.5,4.333333333333333,91.66666666666667,25.0
нічога падобнага,9.333333333333334,3.5,75.0,66.66666666666666
нічого подібного,13.6,3.8,95.0,75.0
одним словом,10.0,3.6666666666666665,100.0,86.66666666666667
освен да,22.833333333333332,9.083333333333334,75.0,0.0
от страна на,11.75,5.25,75.0,25.0
от това че,14.208333333333334,5.416666666666667,95.83333333333333,37.5
още и,15.91304347826087,5.826086956521739,86.95652173913044,43.47826086956522
още начаса,18.38888888888889,5.888888888888889,66.66666666666667,0.0
още повече,14.818181818181818,6.5,90.9090909090909,4.545454545454546
още щом,17.208333333333332,7.291666666666667,70.83333333333333,0.0
па заканчэнні,15.210526315789474,6.157894736842105,68.42105263157895,78.94736842105263
па сутнасці,15.793103448275861,6.379310344827586,65.51724137931035,62.06896551724138
па чутках,21.76,6.72,92.0,24.0
перш ніж,14.409090909090908,4.363636363636363,72.72727272727273,18.181818181818183
перш чым,15.941176470588236,3.8823529411764706,94.11764705882354,47.05882352941176
по повод на,11.4375,4.375,87.5,37.5
по силата на,14.3125,4.1875,68.75,18.75
по сутi,7.4375,4.5,100.0,87.5
по същество,18.352941176470587,4.352941176470588,82.3529411764706,88.23529411764706
по такъв начин,16.692307692307693,5.730769230769231,69.23076923076923,3.8461538461538463
побач з,19.952380952380953,6.0,90.47619047619048,14.285714285714286
поруч з,21.0,6.25,75.0,8.333333333333332
почти като,18.391304347826086,5.608695652173913,34.78260869565217,52.17391304347826
преди да,17.571428571428573,4.857142857142857,80.95238095238095,9.523809523809524
після закінчення,17.75,6.916666666666667,25.0,58.333333333333336
після того як,10.761904761904763,5.428571428571429,95.23809523809524,57.142857142857146
ради бога,8.866666666666667,3.933333333333333,100.0,6.666666666666667
редом с,16.5,4.125,93.75,75.0
с една дума,15.84,6.6,60.0,4.0
с оглед на,13.0,4.5,43.75,31.25
саме що,13.1,4.75,65.0,10.0
след като,29.916666666666668,6.041666666666667,75.0,4.166666666666666
след свършването,18.875,6.0625,31.25,12.5
според слухове,25.5,5.884615384615385,46.15384615384615,7.6923076923076925
судячи з усього,14.066666666666666,3.933333333333333,86.66666666666667,60.0
съдейки по всичко,17.92,5.44,80.0,12.0
та нали,16.333333333333332,5.25,62.5,0.0
таким чином,15.5625,6.0625,75.0,56.25
такім чынам,14.44,5.0,88.0,52.0
тим більше,9.363636363636363,4.409090909090909,54.54545454545455,40.909090909090914
току-що,17.41176470588235,5.352941176470588,100.0,58.82352941176471
толькі што,16.103448275862068,4.241379310344827,100.0,82.75862068965517
тут жа,11.724137931034482,3.7241379310344827,100.0,82.75862068965517
тут же,14.235294117647058,3.7058823529411766,94.11764705882354,82.35294117647058
тым больш,12.705882352941176,5.764705882352941,58.8235294117647,35.294117647058826
тільки шо,17.058823529411764,6.235294117647059,76.47058823529412,76.47058823529412
у адказ,11.862068965517242,4.931034482758621,41.37931034482759,10.344827586206897
у выглядзе,20.238095238095237,4.9523809523809526,95.23809523809524,28.571428571428573
у выніку,23.551724137931036,5.241379310344827,89.65517241379311,17.24137931034483
у відповідь,25.4375,4.3125,75.0,31.25
у кінці,15.0,4.833333333333333,75.0,41.66666666666667
у сутнасці,16.291666666666668,4.5,91.66666666666667,33.33333333333333
у тым ліку,18.555555555555557,5.777777777777778,94.44444444444444,61.111111111111114
у формі,15.75,4.333333333333333,58.333333333333336,58.333333333333336
убік,16.8125,7.1875,62.5,12.5
усе ж,15.0,4.583333333333333,75.0,41.66666666666667
усього-на-всього,14.736842105263158,3.8421052631578947,94.73684210526316,84.21052631578947
хоча б,9.857142857142858,4.809523809523809,85.71428571428571,33.33333333333333
хоча і,10.045454545454545,5.681818181818182,77.27272727272727,50.0
хіба толькі,19.72222222222222,6.166666666666667,77.77777777777777,16.666666666666664
хіба що,15.857142857142858,5.571428571428571,85.71428571428571,19.047619047619047
цял живот,12.0,4.388888888888889,77.77777777777777,44.44444444444444
ці што,11.583333333333334,5.166666666666667,83.33333333333333,25.0
ціле життя,12.75,4.75,87.5,56.25
чак до,14.875,5.375,87.5,6.25
че даже и,22.166666666666668,6.833333333333333,8.333333333333334,0.0
чи не,15.1,7.05,55.0,0.0
чи що,13.05,5.6,55.0,35.0
чим більше,10.0,5.409090909090909,86.36363636363636,68.18181818181817
чым больш,15.166666666666666,5.055555555555555,94.44444444444444,72.22222222222221
што называецца,11.375,5.791666666666667,91.66666666666667,66.66666666666666
ще і,16.85,4.9,85.0,55.000000000000014
що називається,15.0,5.866666666666666,100.0,80.0
як би не так,9.736842105263158,4.2105263157894735,94.73684210526316,78.94736842105263
як бы не так,7.666666666666667,4.833333333333333,91.66666666666667,50.0
як вядома,13.375,4.75,83.33333333333333,50.0
як відомо,14.466666666666667,3.6,80.0,86.66666666666667
як мінімум,10.944444444444445,6.777777777777778,66.66666666666667,83.33333333333334
як толькі,10.555555555555555,3.7777777777777777,100.0,77.77777777777779
як тільки,11.476190476190476,4.904761904761905,95.23809523809524,52.380952380952394
яшчэ і,11.166666666666666,4.5,58.333333333333336,41.66666666666667
із боку,20.416666666666668,6.833333333333333,50.0,25.0
іменна што,9.0,3.75,83.33333333333333,75.0
ў канцы,19.19047619047619,4.333333333333333,95.23809523809524,76.19047619047619
ў сілу,12.95,4.5,90.0,70.0
ўбок,10.96551724137931,4.689655172413793,51.724137931034484,65.51724137931035
ўсе жыцце,13.448275862068966,4.206896551724138,100.0,34.48275862068966
ўсе роўна,15.793103448275861,4.586206896551724,93.10344827586206,72.41379310344827
ўсяго толькi,9.25,4.583333333333333,58.333333333333336,66.66666666666666
